step,time,msd
20200,101,1580.85377349828
20300,101.5,1588.28713672508
20400,102,1595.11484905906
20500,102.5,1601.04520896713
20600,103,1607.36003330048
20700,103.5,1612.14429898867
20800,104,1617.42399719909
20900,104.5,1623.85332618216
21000,105,1629.21055679923
21100,105.5,1633.51575843452
21200,106,1640.10537916416
21300,106.5,1646.71551785074
21400,107,1653.89352896467
21500,107.5,1661.45595087549
21600,108,1670.48674412394
21700,108.5,1680.01236009429
21800,109,1688.44804328071
21900,109.5,1697.5158727113
22000,110,1705.33644373689
22100,110.5,1714.51886246245
22200,111,1722.68836535654
22300,111.5,1732.50963242642
22400,112,1744.44830313012
22500,112.5,1757.80137055918
22600,113,1769.70902396741
22700,113.5,1781.77564338545
22800,114,1790.47692030258
22900,114.5,1799.46422789159
23000,115,1808.72049266604
23100,115.5,1814.61750253445
23200,116,1821.81014027238
23300,116.5,1833.40736616548
23400,117,1841.72321788873
23500,117.5,1846.86532175397
23600,118,1850.00895424375
23700,118.5,1853.39232639266
23800,119,1861.04958619248
23900,119.5,1870.94613553967
24000,120,1879.41773838987
24100,120.5,1886.83902620771
24200,121,1894.08478490267
24300,121.5,1901.22034340745
24400,122,1909.58105949916
24500,122.5,1915.97636369843
24600,123,1919.88565895143
24700,123.5,1924.43187520336
24800,124,1929.58306539839
24900,124.5,1937.93727562876
25000,125,1948.17957435402
25100,125.5,1961.28767822234
25200,126,1972.11927857372
25300,126.5,1984.59919851435
25400,127,1996.75217264393
25500,127.5,2009.149371097
25600,128,2021.74192255719
25700,128.5,2032.4792433062
25800,129,2041.1125981003
25900,129.5,2052.6591938904
26000,130,2064.69028312253
26100,130.5,2074.84525719174
26200,131,2083.43400704798
26300,131.5,2090.07249602381
26400,132,2096.67859432524
26500,132.5,2104.89880228488
26600,133,2114.06398613873
26700,133.5,2126.87756376713
26800,134,2140.05246956343
26900,134.5,2152.23271891343
27000,135,2161.70042731997
27100,135.5,2169.75659768113
27200,136,2177.72611068755
27300,136.5,2186.26588376788
27400,137,2196.19799966945
27500,137.5,2202.71455070027
27600,138,2207.17648481376
27700,138.5,2208.5258305335
27800,139,2210.85767156624
27900,139.5,2215.35102049429
28000,140,2220.12028545679
28100,140.5,2223.7657537508
28200,141,2228.63145564626
28300,141.5,2232.99138346076
28400,142,2238.71878195304
28500,142.5,2246.79653366619
28600,143,2255.1217270372
28700,143.5,2264.00978490318
28800,144,2275.47284986014
28900,144.5,2284.35728065825
29000,145,2294.29536321461
29100,145.5,2301.42870981183
29200,146,2307.79497975858
29300,146.5,2314.9958063981
29400,147,2323.04193926452
29500,147.5,2331.80711467209
29600,148,2342.92001553515
29700,148.5,2353.15063428442
29800,149,2360.19771911136
29900,149.5,2364.10978911179
30000,150,2366.39132796189
30100,150.5,2370.15463003249
30200,151,2375.87098568471
30300,151.5,2382.46827370775
30400,152,2390.18702394942
30500,152.5,2403.12072120777
30600,153,2416.61363352767
30700,153.5,2426.46040753851
30800,154,2435.84884476466
30900,154.5,2442.45245050151
31000,155,2446.52862914216
31100,155.5,2452.60143912815
31200,156,2458.42797290342
31300,156.5,2460.36553135943
31400,157,2465.30063325159
31500,157.5,2469.40344818023
31600,158,2473.05280725938
31700,158.5,2476.98439734814
31800,159,2482.36626228937
31900,159.5,2487.00015442597
32000,160,2490.12130503725
32100,160.5,2492.3429001786
32200,161,2499.51080280431
32300,161.5,2509.62454048246
32400,162,2516.13058468793
32500,162.5,2523.33482473634
32600,163,2530.34523143874
32700,163.5,2535.70078093936
32800,164,2541.39511814992
32900,164.5,2547.36954138088
33000,165,2556.29624908053
33100,165.5,2564.96281647551
33200,166,2573.45839736439
33300,166.5,2580.20150242238
33400,167,2585.37797811255
33500,167.5,2593.18928106685
33600,168,2602.33592799637
33700,168.5,2611.66437266616
33800,169,2620.85357724778
33900,169.5,2632.60800692871
34000,170,2645.33081976448
34100,170.5,2656.12583420612
34200,171,2667.42161423074
34300,171.5,2681.47958502033
34400,172,2690.39225092297
34500,172.5,2698.50374930218
34600,173,2704.86460203094
34700,173.5,2710.88217371586
34800,174,2717.95463266872
34900,174.5,2728.19615125853
35000,175,2738.51327081169
35100,175.5,2744.58729637161
35200,176,2749.8716434111
35300,176.5,2754.51175053795
35400,177,2760.76765061252
35500,177.5,2767.4576278475
35600,178,2768.41740656139
35700,178.5,2772.57906076217
35800,179,2778.77135425548
35900,179.5,2789.39912843114
36000,180,2799.936683184
36100,180.5,2810.3828405341
36200,181,2817.52287626723
36300,181.5,2827.37843086878
36400,182,2841.26567298787
36500,182.5,2855.35288987816
36600,183,2869.90850975904
36700,183.5,2884.10188046666
36800,184,2893.22960254293
36900,184.5,2900.0230236729
37000,185,2907.81801693863
37100,185.5,2919.43963476888
37200,186,2934.25876702079
37300,186.5,2947.28467807565
37400,187,2961.45388071313
37500,187.5,2971.99151919355
37600,188,2981.66878211617
37700,188.5,2992.96539522149
37800,189,3005.65520812903
37900,189.5,3015.79058856329
38000,190,3023.20557754888
38100,190.5,3032.11322182689
38200,191,3043.34598313977
38300,191.5,3054.23191432186
38400,192,3065.44967092395
38500,192.5,3071.06004936354
38600,193,3077.80631901207
38700,193.5,3085.08340927871
38800,194,3091.53858564152
38900,194.5,3100.48581555324
39000,195,3113.24825815053
39100,195.5,3125.78580451287
39200,196,3139.18820556734
39300,196.5,3154.61978788944
39400,197,3164.41858846618
39500,197.5,3175.53932991599
39600,198,3185.3057534033
39700,198.5,3197.17337470042
39800,199,3205.69422837826
39900,199.5,3215.56456066539
40000,200,3226.64699301147
40100,200.5,3233.98104862619
40200,201,3238.05440470421
40300,201.5,3243.62895676179
40400,202,3246.98209219658
40500,202.5,3256.29614734954
40600,203,3268.7602569063
40700,203.5,3281.56351010413
40800,204,3293.69970570087
40900,204.5,3301.66819485741
41000,205,3308.52274377814
41100,205.5,3315.98414015554
41200,206,3322.56092555799
41300,206.5,3328.78590772603
41400,207,3334.91650882459
41500,207.5,3344.41557871901
41600,208,3352.90560915562
41700,208.5,3358.96709359235
41800,209,3361.40271327357
41900,209.5,3364.19760020476
42000,210,3365.65527653333
42100,210.5,3369.36274163662
42200,211,3373.56332353758
42300,211.5,3381.3669968533
42400,212,3388.87230296565
42500,212.5,3395.39069795172
42600,213,3403.29037120847
42700,213.5,3413.00822513377
42800,214,3421.83891848713
42900,214.5,3429.41001891585
43000,215,3437.22578956945
43100,215.5,3445.9989250326
43200,216,3458.17189069932
43300,216.5,3469.23270457016
43400,217,3473.61805643812
43500,217.5,3481.56878410415
43600,218,3491.57379050302
43700,218.5,3500.29063173047
43800,219,3504.06110849001
43900,219.5,3509.51234866686
44000,220,3513.66854938163
44100,220.5,3520.56431311143
44200,221,3526.8569301252
44300,221.5,3532.78890422023
44400,222,3536.25026400639
44500,222.5,3539.32731980683
44600,223,3547.36801264486
44700,223.5,3555.45390430515
44800,224,3564.52442795067
44900,224.5,3574.57087925278
45000,225,3582.47113713028
45100,225.5,3590.12611759874
45200,226,3596.16435635269
45300,226.5,3602.63919762362
45400,227,3613.99232374479
45500,227.5,3624.5330463354
45600,228,3636.34889523499
45700,228.5,3645.14454406237
45800,229,3651.52070974014
45900,229.5,3656.09660071304
46000,230,3662.0128420284
46100,230.5,3666.94274826897
46200,231,3672.67529018896
46300,231.5,3676.70638626351
46400,232,3681.49189397182
46500,232.5,3687.85992080219
46600,233,3697.53743518766
46700,233.5,3709.1563315155
46800,234,3720.93141238658
46900,234.5,3730.70010782062
47000,235,3737.10377241498
47100,235.5,3744.75246036648
47200,236,3754.55920626163
47300,236.5,3763.88920601917
47400,237,3774.59801824419
47500,237.5,3787.48074445984
47600,238,3796.90468519147
47700,238.5,3803.02323641336
47800,239,3808.08661090935
47900,239.5,3815.77820136098
48000,240,3821.88980207182
48100,240.5,3830.19108863161
48200,241,3836.28851652542
48300,241.5,3844.25447525695
48400,242,3854.66379497253
48500,242.5,3866.93020529099
48600,243,3877.62823175944
48700,243.5,3883.50500419299
48800,244,3887.46695412636
48900,244.5,3893.8111830368
49000,245,3903.51665523723
49100,245.5,3915.76849897204
49200,246,3927.27848033489
49300,246.5,3937.08882325359
49400,247,3944.12976915211
49500,247.5,3953.64102328892
49600,248,3962.23486172255
49700,248.5,3967.72168543346
49800,249,3969.30043561329
49900,249.5,3974.73376567196
50000,250,3984.04850284011
50100,250.5,3991.62542050038
50200,251,3996.08823263233
50300,251.5,4000.33299968902
50400,252,4007.11631032731
50500,252.5,4017.27703818191
50600,253,4028.93069018046
50700,253.5,4041.96867711127
50800,254,4050.14013689094
50900,254.5,4054.76827489554
51000,255,4064.09068288413
51100,255.5,4070.17235320207
51200,256,4071.6547768493
51300,256.5,4073.52947780034
51400,257,4077.54730862963
51500,257.5,4081.6643323582
51600,258,4084.65989061931
51700,258.5,4086.02377185158
51800,259,4088.68828055688
51900,259.5,4091.88001658599
52000,260,4100.60886646938
52100,260.5,4110.86183630665
52200,261,4117.19382536369
52300,261.5,4119.00318543825
52400,262,4117.64557103173
52500,262.5,4119.53239198748
52600,263,4124.04556522819
52700,263.5,4126.04845173489
52800,264,4129.80323167173
52900,264.5,4136.00198964265
53000,265,4141.40717231049
53100,265.5,4146.75093620705
53200,266,4149.29608510167
53300,266.5,4147.17543099428
53400,267,4148.55632588913
53500,267.5,4152.00182550935
53600,268,4157.65425288249
53700,268.5,4159.75430951603
53800,269,4162.50835810709
53900,269.5,4167.75611767852
54000,270,4177.56068073694
54100,270.5,4185.15773815547
54200,271,4193.51433817024
54300,271.5,4202.58523621414
54400,272,4212.52465811102
54500,272.5,4224.84036088204
54600,273,4237.0265544524
54700,273.5,4245.83188722107
54800,274,4257.27247501397
54900,274.5,4268.07127250914
55000,275,4275.05490817391
55100,275.5,4282.58264738188
55200,276,4291.77364407384
55300,276.5,4295.1682252698
55400,277,4301.31378245827
55500,277.5,4311.46122119385
55600,278,4323.69344592586
55700,278.5,4334.90179137869
55800,279,4348.66368198714
55900,279.5,4361.92554301482
56000,280,4372.89329370171
56100,280.5,4382.53947219706
56200,281,4392.55365378288
56300,281.5,4402.93256412994
56400,282,4418.01691118572
56500,282.5,4432.59100900745
56600,283,4443.46167804405
56700,283.5,4456.26399722937
56800,284,4465.68230305184
56900,284.5,4472.4648428409
57000,285,4478.6962070707
57100,285.5,4487.99003298009
57200,286,4494.15293104778
57300,286.5,4497.12080866584
57400,287,4504.57102931666
57500,287.5,4514.61418079567
57600,288,4525.65657690093
57700,288.5,4534.42896346336
57800,289,4545.46006394636
57900,289.5,4556.8780428366
58000,290,4562.74644300008
58100,290.5,4567.29173399939
58200,291,4564.91583494338
58300,291.5,4563.53981085447
58400,292,4566.73899142503
58500,292.5,4575.93706616294
58600,293,4584.67740277945
58700,293.5,4591.05169371738
58800,294,4592.2401707671
58900,294.5,4591.15369183071
59000,295,4591.38359265728
59100,295.5,4594.15142418717
59200,296,4600.59787505392
59300,296.5,4608.31611692268
59400,297,4617.42344057842
59500,297.5,4622.21284327978
59600,298,4626.23345368759
59700,298.5,4629.88025099793
59800,299,4630.88637233213
59900,299.5,4628.28799280946
60000,300,4627.84108372898
60100,300.5,4635.20410682605
60200,301,4644.61006057814
60300,301.5,4651.56208997367
60400,302,4659.42728216608
60500,302.5,4668.67164437484
60600,303,4677.42076896264
60700,303.5,4689.5661349154
60800,304,4707.18245796716
60900,304.5,4726.19337562214
61000,305,4739.63129607096
61100,305.5,4751.46322421867
61200,306,4767.73475497912
61300,306.5,4778.96741875463
61400,307,4784.52446786353
61500,307.5,4796.70387533929
61600,308,4809.49835574592
61700,308.5,4821.31651736116
61800,309,4829.36564573873
61900,309.5,4838.56483341853
62000,310,4849.04342022763
62100,310.5,4858.26633744718
62200,311,4866.19907535438
62300,311.5,4871.82083483537
62400,312,4879.87467886668
62500,312.5,4887.26101893633
62600,313,4893.64784147517
62700,313.5,4902.89143148532
62800,314,4906.83731596281
62900,314.5,4911.91063778924
63000,315,4918.58451957561
63100,315.5,4923.03266664452
63200,316,4925.72437729924
63300,316.5,4929.90506065012
63400,317,4929.76199889745
63500,317.5,4931.93181899919
63600,318,4935.15497380464
63700,318.5,4936.72802366423
63800,319,4942.23532922329
63900,319.5,4947.54302536503
64000,320,4956.4688854363
64100,320.5,4964.75695116417
64200,321,4971.56408787079
64300,321.5,4979.65011271894
64400,322,4988.63453073368
64500,322.5,4998.56690853767
64600,323,5011.91030854942
64700,323.5,5021.97756149774
64800,324,5030.94197809794
64900,324.5,5037.86825303785
65000,325,5046.43377663237
65100,325.5,5050.57179998527
65200,326,5055.372286351
65300,326.5,5061.77338686514
65400,327,5072.89535237422
65500,327.5,5082.98506394354
65600,328,5089.82125615258
65700,328.5,5097.12306411093
65800,329,5102.18183884244
65900,329.5,5101.45602175322
66000,330,5100.56031801972
66100,330.5,5103.54757569245
66200,331,5105.21647293786
66300,331.5,5107.05847730339
66400,332,5108.55265139685
66500,332.5,5112.7981855446
66600,333,5117.97339140675
66700,333.5,5127.06922168669
66800,334,5137.41789332072
66900,334.5,5149.62970084233
67000,335,5160.77920459788
67100,335.5,5170.8035683595
67200,336,5179.12170888635
67300,336.5,5183.18225512855
67400,337,5190.22020057706
67500,337.5,5194.47098364653
67600,338,5200.64239137049
67700,338.5,5202.69085939429
67800,339,5206.82215339448
67900,339.5,5212.51840575994
68000,340,5225.03276889606
68100,340.5,5236.25282538871
68200,341,5247.24212655536
68300,341.5,5258.85171386686
68400,342,5266.50520535925
68500,342.5,5271.98198076404
68600,343,5274.70667764784
68700,343.5,5282.00478293841
68800,344,5289.17530171218
68900,344.5,5297.98472597778
69000,345,5305.90941680739
69100,345.5,5311.99436224242
69200,346,5324.44425306648
69300,346.5,5334.33369803538
69400,347,5344.11063592842
69500,347.5,5356.74635382515
69600,348,5369.02965921304
69700,348.5,5382.92308409517
69800,349,5394.0631973174
69900,349.5,5398.812821888
70000,350,5407.24883237992
70100,350.5,5418.38357002012
70200,351,5427.5729859387
70300,351.5,5442.13157697154
70400,352,5455.45241783206
70500,352.5,5464.79177888169
70600,353,5473.47571225203
70700,353.5,5476.33414448068
70800,354,5480.04332222056
70900,354.5,5487.65182270749
71000,355,5492.45355737199
71100,355.5,5495.62800379127
71200,356,5499.18585359775
71300,356.5,5500.8902855866
71400,357,5499.2686381782
71500,357.5,5502.86385130662
71600,358,5511.32476898732
71700,358.5,5521.08529446108
71800,359,5536.40885570531
71900,359.5,5553.07952889845
72000,360,5568.31959863399
72100,360.5,5581.55859710967
72200,361,5592.0599080683
72300,361.5,5603.58013358349
72400,362,5611.41512573847
72500,362.5,5616.89084314648
72600,363,5621.78601656464
72700,363.5,5623.19461672597
72800,364,5629.49242337254
72900,364.5,5635.87341222384
73000,365,5641.24480265516
73100,365.5,5646.73123115118
73200,366,5650.46425905285
73300,366.5,5654.17645168584
73400,367,5655.20322763695
73500,367.5,5658.5002329839
73600,368,5666.92526982315
73700,368.5,5670.01026818868
73800,369,5671.94432706455
73900,369.5,5675.18182347861
74000,370,5685.68077534197
74100,370.5,5696.21982151956
74200,371,5709.7090590204
74300,371.5,5721.93264471218
74400,372,5734.73711926808
74500,372.5,5751.51728843669
74600,373,5766.96998354415
74700,373.5,5777.71450025782
74800,374,5789.52261848341
74900,374.5,5799.29574869472
75000,375,5807.2102145381
75100,375.5,5813.94334303817
75200,376,5822.23199991635
75300,376.5,5829.55099471141
75400,377,5831.09461009129
75500,377.5,5834.70188835839
75600,378,5840.13645171693
75700,378.5,5845.93116443336
75800,379,5851.76664036246
75900,379.5,5860.32916055938
76000,380,5875.45249620366
76100,380.5,5891.23621827103
76200,381,5904.58367665175
76300,381.5,5918.39992249746
76400,382,5930.20608072652
76500,382.5,5938.62283621966
76600,383,5950.12605243783
76700,383.5,5961.15028444294
76800,384,5970.96182912661
76900,384.5,5980.87608383872
77000,385,5992.93790963642
77100,385.5,6003.9381711407
77200,386,6011.94857325077
77300,386.5,6022.57416555567
77400,387,6031.41484642688
77500,387.5,6041.12146734506
77600,388,6049.19703308872
77700,388.5,6052.71009272369
77800,389,6053.93780168726
77900,389.5,6055.18575440004
78000,390,6063.24361731707
78100,390.5,6073.43683905223
78200,391,6083.6091218326
78300,391.5,6093.39652482761
78400,392,6100.56234402337
78500,392.5,6107.83912764651
78600,393,6118.25269378298
78700,393.5,6132.16873459619
78800,394,6141.26607556576
78900,394.5,6148.67832440878
79000,395,6152.40211107817
79100,395.5,6150.63171886293
79200,396,6150.34607114033
79300,396.5,6156.30468964917
79400,397,6168.78614565853
79500,397.5,6180.98599366435
79600,398,6191.3226411887
79700,398.5,6201.78392724255
79800,399,6211.62875534434
79900,399.5,6213.66715401105
80000,400,6217.92408171469
80100,400.5,6222.22732066731
80200,401,6227.13449538542
80300,401.5,6234.78996431045
80400,402,6248.04529112795
80500,402.5,6255.52173960115
80600,403,6259.35323121948
80700,403.5,6262.56106404334
80800,404,6263.86921039932
80900,404.5,6265.74342598714
81000,405,6271.38666063157
81100,405.5,6278.61158234635
81200,406,6285.85318918168
81300,406.5,6290.93044411768
81400,407,6300.99562000252
81500,407.5,6312.69781294183
81600,408,6320.82927126234
81700,408.5,6324.61285737835
81800,409,6330.7097412194
81900,409.5,6338.66983851829
82000,410,6349.12235016419
82100,410.5,6354.45808259859
82200,411,6354.92281199842
82300,411.5,6357.03089722369
82400,412,6359.93606282536
82500,412.5,6365.22137103937
82600,413,6369.82752327324
82700,413.5,6371.2127246337
82800,414,6370.8547868251
82900,414.5,6364.83938256377
83000,415,6364.19890842447
83100,415.5,6367.80989421774
83200,416,6369.20703945394
83300,416.5,6368.06930542116
83400,417,6367.67250547477
83500,417.5,6367.94639443841
83600,418,6370.4909893188
83700,418.5,6375.44445807213
83800,419,6386.1693461507
83900,419.5,6397.37505359129
84000,420,6402.16161956376
84100,420.5,6405.82459745754
84200,421,6406.89315222068
84300,421.5,6412.74237063377
84400,422,6420.63043542553
84500,422.5,6429.95893934628
84600,423,6439.00982501213
84700,423.5,6444.6888625705
84800,424,6444.46411568735
84900,424.5,6440.9542314557
85000,425,6444.3809325766
85100,425.5,6448.1565266541
85200,426,6455.18635648595
85300,426.5,6465.44029718962
85400,427,6478.8732920595
85500,427.5,6488.65285578276
85600,428,6496.91799592483
85700,428.5,6505.82007689009
85800,429,6514.95767448835
85900,429.5,6522.96183371973
86000,430,6533.94580430004
86100,430.5,6549.58169331119
86200,431,6559.9080313316
86300,431.5,6564.3385131991
86400,432,6567.40221797395
86500,432.5,6567.73505389408
86600,433,6569.15561526319
86700,433.5,6573.00336774046
86800,434,6576.61348926199
86900,434.5,6583.70216271816
87000,435,6596.59450957337
87100,435.5,6611.3203111081
87200,436,6624.09843898352
87300,436.5,6639.03122070128
87400,437,6651.83132545112
87500,437.5,6663.02002406736
87600,438,6671.26621301176
87700,438.5,6681.02671278812
87800,439,6688.51951440383
87900,439.5,6699.60733172453
88000,440,6709.49516830012
88100,440.5,6721.05973438443
88200,441,6728.93038449049
88300,441.5,6738.17963653573
88400,442,6747.67262523548
88500,442.5,6750.00307977636
88600,443,6753.69371253433
88700,443.5,6760.09988160243
88800,444,6766.27660831094
88900,444.5,6772.13592563306
89000,445,6779.91921160985
89100,445.5,6787.97487744246
89200,446,6794.99856329537
89300,446.5,6802.79904876781
89400,447,6811.46090142164
89500,447.5,6827.69845343083
89600,448,6839.17130712317
89700,448.5,6848.47616570203
89800,449,6859.06230878522
89900,449.5,6868.67491824932
90000,450,6880.14176906783
90100,450.5,6887.3066856484
90200,451,6896.12438875561
90300,451.5,6904.9562768677
90400,452,6915.33774284104
90500,452.5,6921.22378363124
90600,453,6929.39377890031
90700,453.5,6939.19049630492
90800,454,6941.85508744869
90900,454.5,6943.31474086333
91000,455,6948.98895470612
91100,455.5,6956.02999002339
91200,456,6961.33143502607
91300,456.5,6967.03761278549
91400,457,6972.64310229825
91500,457.5,6981.33576600691
91600,458,6991.23243824623
91700,458.5,7003.43029287057
91800,459,7019.54911210643
91900,459.5,7036.30414905299
92000,460,7048.58337792955
92100,460.5,7060.02020539107
92200,461,7069.61179459795
92300,461.5,7073.43269354973
92400,462,7077.5108671331
92500,462.5,7084.13490329547
92600,463,7090.98122050824
92700,463.5,7100.12109235813
92800,464,7101.15318542893
92900,464.5,7098.47272075232
93000,465,7095.47501969967
93100,465.5,7093.12207343346
93200,466,7099.44534945937
93300,466.5,7107.81515776536
93400,467,7126.72058698474
93500,467.5,7139.52169392136
93600,468,7150.49191122435
93700,468.5,7158.00648743235
93800,469,7164.50851827326
93900,469.5,7175.07989599663
94000,470,7186.6058475514
94100,470.5,7194.76899696988
94200,471,7197.53564381996
94300,471.5,7193.13327898783
94400,472,7191.34682177491
94500,472.5,7197.41900669999
94600,473,7208.59018526488
94700,473.5,7216.16273268246
94800,474,7230.37401201223
94900,474.5,7248.71894288518
95000,475,7269.57297890537
95100,475.5,7291.7453824764
95200,476,7307.2091372453
95300,476.5,7324.49589637145
95400,477,7337.38355431345
95500,477.5,7346.70422069409
95600,478,7352.90534446207
95700,478.5,7352.81061988078
95800,479,7349.63600428149
95900,479.5,7350.71880688552
96000,480,7364.72614431086
96100,480.5,7372.84040567315
96200,481,7385.50146794182
96300,481.5,7394.77410520658
96400,482,7405.14655262485
96500,482.5,7417.22102561075
96600,483,7427.42656541465
96700,483.5,7433.89518902651
96800,484,7444.03895855922
96900,484.5,7451.83736924215
97000,485,7455.29126204639
97100,485.5,7456.76956391051
97200,486,7457.8009097428
97300,486.5,7460.87733486466
97400,487,7464.84938449724
97500,487.5,7475.02312275791
97600,488,7484.0199604964
97700,488.5,7492.78216258024
97800,489,7500.17990395359
97900,489.5,7505.44789309031
98000,490,7505.52075537218
98100,490.5,7503.75360678812
98200,491,7505.06864651905
98300,491.5,7505.42236597155
98400,492,7507.25370375131
98500,492.5,7515.75405668721
98600,493,7527.28646760676
98700,493.5,7532.66493834265
98800,494,7537.93630588149
98900,494.5,7540.74134248697
99000,495,7539.61516018293
99100,495.5,7545.16130814332
99200,496,7550.90821409265
99300,496.5,7554.22970323022
99400,497,7557.83820484159
99500,497.5,7567.36043092027
99600,498,7575.04309735915
99700,498.5,7577.65444131346
99800,499,7582.01356568971
99900,499.5,7593.49025528338
100000,500,7605.31149230868
