target_pressure,mean_pressure,pressure_std,mean_density,mean_temperature,fit_time_start,fit_time_end,msd_slope,msd_intercept,msd_fit_r2,diffusion_lj,diffusion_m2_s_argon,diffusion_times_pressure
0.1,0.09877670862525424,0.005934834063379624,0.05131252186558278,1.9991857754863702,100.0,450.0,30.521323765250937,127.89470433862694,0.9990076534045611,5.0868872942084895,2.735062759378727e-07,0.5024659840695399
0.2,0.20094743973558002,0.01657382288850858,0.10637471775335602,2.003291541148551,100.0,450.0,15.111550182298139,124.55336178030396,0.9989164878511458,2.5185916970496898,1.3541692509137682e-07,0.5061045532614248
0.3,0.2971231156787398,0.02867780509518184,0.16062474602530502,1.99790186637863,100.0,450.0,9.97491774867596,-82.59274010617393,0.9996328683740973,1.6624862914459932,8.938677192412792e-08,0.49396310668762694
0.4,0.39805279432546414,0.04277900040680563,0.21535927759353798,1.9970644004277134,100.0,450.0,7.681864576910206,-54.11606303062523,0.9971437747817826,1.2803107628183676,6.883836981808245e-08,0.5096312767448178
0.5,0.5084557201826299,0.05868878218476755,0.268049841737525,2.001764655861616,100.0,450.0,5.442956266841847,-3.2082348931167264,0.9989853248558093,0.9071593778069745,4.877516814429626e-08,0.46125037476327163
