step,time,msd
41000,205,1439.81549926368
41100,205.5,1442.02302361659
41200,206,1446.38651245338
41300,206.5,1448.74316982577
41400,207,1451.97455773531
41500,207.5,1454.90892692777
41600,208,1461.12394183075
41700,208.5,1468.5223067738
41800,209,1473.85393135218
41900,209.5,1479.09751343103
42000,210,1485.00342817685
42100,210.5,1490.26217875229
42200,211,1496.77271102375
42300,211.5,1503.75937651776
42400,212,1507.72849015412
42500,212.5,1513.12583991311
42600,213,1519.02682640283
42700,213.5,1521.06223847507
42800,214,1523.40788416692
42900,214.5,1525.98470045309
43000,215,1529.97588419692
43100,215.5,1537.33790205652
43200,216,1545.5506736526
43300,216.5,1554.27708562436
43400,217,1563.18333636052
43500,217.5,1569.46653607779
43600,218,1575.0511381631
43700,218.5,1579.90493409832
43800,219,1582.71349254079
43900,219.5,1589.56692735504
44000,220,1593.03070371091
44100,220.5,1597.06957162234
44200,221,1600.79683257599
44300,221.5,1607.52171146848
44400,222,1611.86965808806
44500,222.5,1612.73361318418
44600,223,1614.61583166096
44700,223.5,1615.83889232229
44800,224,1618.20012078136
44900,224.5,1622.09127749921
45000,225,1628.19598529823
45100,225.5,1632.20236522753
45200,226,1633.47577628411
45300,226.5,1639.05517258412
45400,227,1642.64887544773
45500,227.5,1645.30985077886
45600,228,1649.61753564319
45700,228.5,1653.52095023805
45800,229,1658.60991787773
45900,229.5,1663.78016398923
46000,230,1667.183237699
46100,230.5,1669.50708513427
46200,231,1672.34268367639
46300,231.5,1676.21043919372
46400,232,1679.98381746572
46500,232.5,1685.93747090635
46600,233,1692.31503995238
46700,233.5,1699.35140086071
46800,234,1704.18138395047
46900,234.5,1709.30880213936
47000,235,1714.41344937965
47100,235.5,1719.97324681709
47200,236,1725.09861853316
47300,236.5,1729.31721451804
47400,237,1733.68433549803
47500,237.5,1740.8674334824
47600,238,1749.03659732548
47700,238.5,1757.70623619223
47800,239,1766.63906719171
47900,239.5,1774.35638903809
48000,240,1783.42830202956
48100,240.5,1792.25826957368
48200,241,1793.81148533006
48300,241.5,1797.71632206909
48400,242,1799.8128640798
48500,242.5,1801.40732591986
48600,243,1808.07166360639
48700,243.5,1813.24567891224
48800,244,1817.00812986079
48900,244.5,1821.89410533502
49000,245,1826.87744438188
49100,245.5,1834.44156188449
49200,246,1841.62070677813
49300,246.5,1848.91595457655
49400,247,1856.66738283549
49500,247.5,1861.81397936649
49600,248,1868.29188394094
49700,248.5,1875.34082802228
49800,249,1880.46034888048
49900,249.5,1888.48815189693
50000,250,1893.00082674437
50100,250.5,1898.30029107386
50200,251,1902.55520192962
50300,251.5,1905.30961499403
50400,252,1912.76269626591
50500,252.5,1917.9441553667
50600,253,1922.66230951774
50700,253.5,1928.90757795063
50800,254,1931.54557815182
50900,254.5,1934.13551788589
51000,255,1936.86283968961
51100,255.5,1938.4680831095
51200,256,1942.08002493305
51300,256.5,1946.83645913065
51400,257,1955.23437637172
51500,257.5,1964.13370249825
51600,258,1973.19814352083
51700,258.5,1976.16697359802
51800,259,1976.59195819946
51900,259.5,1978.70628594275
52000,260,1981.88816411938
52100,260.5,1985.200660701
52200,261,1984.19325817556
52300,261.5,1987.56620798594
52400,262,1993.05949705268
52500,262.5,1999.29859232919
52600,263,2003.27648628151
52700,263.5,2007.43463554567
52800,264,2007.31630073882
52900,264.5,2007.77714117816
53000,265,2010.31170878515
53100,265.5,2011.91002893221
53200,266,2017.12449155986
53300,266.5,2021.31123293368
53400,267,2025.92309582898
53500,267.5,2027.10860056295
53600,268,2033.38213788077
53700,268.5,2038.98466527618
53800,269,2043.63648544162
53900,269.5,2048.09464071171
54000,270,2054.68243604427
54100,270.5,2065.45442696392
54200,271,2071.96458976822
54300,271.5,2076.3128236089
54400,272,2078.79021048162
54500,272.5,2078.68639297087
54600,273,2080.02356760279
54700,273.5,2080.24336990652
54800,274,2082.03813818987
54900,274.5,2082.32627375576
55000,275,2084.33091341263
55100,275.5,2087.51497992868
55200,276,2087.78625626429
55300,276.5,2089.63394585587
55400,277,2094.5166073105
55500,277.5,2099.98354887719
55600,278,2103.87850675335
55700,278.5,2107.42967378957
55800,279,2109.34907106892
55900,279.5,2107.74444179932
56000,280,2110.66601246701
56100,280.5,2117.10635488692
56200,281,2120.65072694866
56300,281.5,2125.59536963719
56400,282,2132.50835371709
56500,282.5,2135.58202245603
56600,283,2139.00483517881
56700,283.5,2142.43201968555
56800,284,2147.87460079515
56900,284.5,2150.65149693025
57000,285,2153.36778088732
57100,285.5,2155.70356640824
57200,286,2158.98831822622
57300,286.5,2161.49763418093
57400,287,2161.8836789454
57500,287.5,2161.85977770039
57600,288,2161.37813131351
57700,288.5,2160.90667982215
57800,289,2162.8109981821
57900,289.5,2165.31413950018
58000,290,2168.72806821897
58100,290.5,2172.37496834146
58200,291,2177.20247144093
58300,291.5,2180.65272054297
58400,292,2184.55871670085
58500,292.5,2189.22850284409
58600,293,2193.78468245792
58700,293.5,2197.4215838353
58800,294,2197.81931942452
58900,294.5,2197.87909025723
59000,295,2198.61533705055
59100,295.5,2199.46153142283
59200,296,2198.30607095884
59300,296.5,2202.99122056037
59400,297,2210.97680140477
59500,297.5,2220.18920612174
59600,298,2228.53126200395
59700,298.5,2235.31038455379
59800,299,2239.52705160196
59900,299.5,2243.04606761569
60000,300,2248.35588118298
60100,300.5,2256.15904517958
60200,301,2263.21718848108
60300,301.5,2271.14158995523
60400,302,2274.79308398444
60500,302.5,2274.74119646486
60600,303,2275.7887970152
60700,303.5,2275.8264810396
60800,304,2276.76116627458
60900,304.5,2281.97744014364
61000,305,2287.50819556246
61100,305.5,2292.83631799449
61200,306,2300.07174366376
61300,306.5,2307.17776358205
61400,307,2313.62464271163
61500,307.5,2318.46123854499
61600,308,2325.21780684245
61700,308.5,2329.72769284561
61800,309,2336.10234976133
61900,309.5,2341.03056173197
62000,310,2344.7604210141
62100,310.5,2346.75434984315
62200,311,2349.62559778624
62300,311.5,2355.10293736074
62400,312,2361.93273555299
62500,312.5,2372.3484861798
62600,313,2383.50549887111
62700,313.5,2392.90767692567
62800,314,2397.66238948429
62900,314.5,2399.11163633516
63000,315,2403.26936774288
63100,315.5,2410.03654696832
63200,316,2412.93757397957
63300,316.5,2419.68404613599
63400,317,2430.13075958053
63500,317.5,2439.673544547
63600,318,2451.03357883153
63700,318.5,2458.26329137018
63800,319,2463.21452937184
63900,319.5,2470.60730078845
64000,320,2476.85429535075
64100,320.5,2477.53256974261
64200,321,2483.1240606879
64300,321.5,2489.88521014867
64400,322,2496.01560218536
64500,322.5,2502.05774413704
64600,323,2506.18054701474
64700,323.5,2510.59162066631
64800,324,2512.50067170865
64900,324.5,2511.33941413962
65000,325,2516.77992036719
65100,325.5,2520.8977727579
65200,326,2525.55181717304
65300,326.5,2532.27556834207
65400,327,2536.86337547697
65500,327.5,2541.78824306834
65600,328,2542.60329468815
65700,328.5,2540.32893253599
65800,329,2542.76610550319
65900,329.5,2546.02024564455
66000,330,2546.93541947916
66100,330.5,2550.61915548324
66200,331,2550.33129715223
66300,331.5,2554.83309731945
66400,332,2559.59659744582
66500,332.5,2558.88051522978
66600,333,2561.32192882797
66700,333.5,2563.7509603375
66800,334,2567.85742595287
66900,334.5,2575.15779541992
67000,335,2578.39243696865
67100,335.5,2580.85652545141
67200,336,2582.15030855979
67300,336.5,2587.65091041641
67400,337,2594.73739177418
67500,337.5,2600.90002238137
67600,338,2597.56420953692
67700,338.5,2595.52223988312
67800,339,2597.51998342273
67900,339.5,2603.46357651613
68000,340,2608.11596134777
68100,340.5,2610.31258699256
68200,341,2610.31033479371
68300,341.5,2613.90796706606
68400,342,2621.06637255547
68500,342.5,2624.24349861221
68600,343,2629.38532720765
68700,343.5,2636.65136867045
68800,344,2644.80285195598
68900,344.5,2651.19632570473
69000,345,2655.25281066484
69100,345.5,2657.01116366743
69200,346,2657.42437960524
69300,346.5,2658.34375443267
69400,347,2659.9760868255
69500,347.5,2663.10511452626
69600,348,2668.34785401206
69700,348.5,2676.0324463134
69800,349,2681.68557639985
69900,349.5,2690.12157895553
70000,350,2697.13491421373
70100,350.5,2704.37575100567
70200,351,2708.4499340439
70300,351.5,2711.39398113775
70400,352,2715.18946537627
70500,352.5,2715.40994061995
70600,353,2717.89880595722
70700,353.5,2721.85629355231
70800,354,2723.13960186678
70900,354.5,2727.6413118339
71000,355,2730.68729812156
71100,355.5,2735.03326102276
71200,356,2735.28605184347
71300,356.5,2733.4657696384
71400,357,2731.11335571422
71500,357.5,2728.62779929072
71600,358,2730.57726912625
71700,358.5,2734.09387548898
71800,359,2733.24886353698
71900,359.5,2731.52714737062
72000,360,2732.59058246894
72100,360.5,2736.62693068441
72200,361,2738.27824907538
72300,361.5,2736.36156569535
72400,362,2737.35234383775
72500,362.5,2739.42935109698
72600,363,2747.52432843959
72700,363.5,2756.71601390629
72800,364,2762.57888997938
72900,364.5,2765.12140503893
73000,365,2765.89452965801
73100,365.5,2767.52632088078
73200,366,2774.34565744221
73300,366.5,2777.95661850507
73400,367,2782.08723880929
73500,367.5,2785.3619852004
73600,368,2786.93251868694
73700,368.5,2795.28037794456
73800,369,2801.7722853643
73900,369.5,2809.80747859384
74000,370,2813.08745442405
74100,370.5,2811.85395057276
74200,371,2811.22844524189
74300,371.5,2811.49571001574
74400,372,2816.33266833055
74500,372.5,2822.19372645753
74600,373,2827.47748492489
74700,373.5,2828.60520334016
74800,374,2831.49489818129
74900,374.5,2830.70484753175
75000,375,2830.27128182224
75100,375.5,2831.38914110466
75200,376,2835.98506813276
75300,376.5,2836.74186983595
75400,377,2842.77470541385
75500,377.5,2848.1676511942
75600,378,2852.4634168373
75700,378.5,2855.0167220876
75800,379,2856.50109228332
75900,379.5,2861.80900353774
76000,380,2863.23227600475
76100,380.5,2865.92076190616
76200,381,2866.86068528918
76300,381.5,2867.75159636836
76400,382,2872.07813174046
76500,382.5,2877.2488277448
76600,383,2883.89336931478
76700,383.5,2888.06215023659
76800,384,2891.93003059694
76900,384.5,2892.94393455369
77000,385,2899.0835513486
77100,385.5,2899.73468777693
77200,386,2896.60367358634
77300,386.5,2902.28035231262
77400,387,2906.97346957083
77500,387.5,2908.78288857524
77600,388,2911.05818971308
77700,388.5,2912.25473860582
77800,389,2916.00826349173
77900,389.5,2922.10556208954
78000,390,2929.9269325267
78100,390.5,2939.53145213363
78200,391,2949.81347395968
78300,391.5,2950.80142498309
78400,392,2953.3019308489
78500,392.5,2957.25169714297
78600,393,2960.62713265336
78700,393.5,2964.51853377841
78800,394,2966.18180902587
78900,394.5,2972.08476674245
79000,395,2977.69583444773
79100,395.5,2983.08275040966
79200,396,2988.51429292318
79300,396.5,2997.0681965704
79400,397,3006.35661005462
79500,397.5,3014.160425067
79600,398,3018.09444181861
79700,398.5,3019.90695248376
79800,399,3020.1513396395
79900,399.5,3023.45756382162
80000,400,3025.65928429831
80100,400.5,3031.39398830589
80200,401,3036.0844643058
80300,401.5,3039.54071406194
80400,402,3045.51088708099
80500,402.5,3050.83948501698
80600,403,3049.69566425225
80700,403.5,3050.2438581852
80800,404,3056.22628404943
80900,404.5,3061.30619475438
81000,405,3061.14337097854
81100,405.5,3063.57212125741
81200,406,3068.61467151822
81300,406.5,3071.80339338179
81400,407,3075.74398067851
81500,407.5,3076.96932567692
81600,408,3079.69450963746
81700,408.5,3084.87941820277
81800,409,3089.21842483962
81900,409.5,3094.33629095147
82000,410,3099.89032550759
82100,410.5,3102.63325325565
82200,411,3101.81101935
82300,411.5,3104.58093939036
82400,412,3106.09240721366
82500,412.5,3108.89676127962
82600,413,3115.48259903416
82700,413.5,3118.84997181014
82800,414,3123.06870016981
82900,414.5,3128.12502026701
83000,415,3130.95459767378
83100,415.5,3131.91372516933
83200,416,3130.94068717619
83300,416.5,3130.69273080275
83400,417,3130.08106842006
83500,417.5,3132.27985560315
83600,418,3138.98975781478
83700,418.5,3148.56905131071
83800,419,3158.5253171806
83900,419.5,3166.73705037216
84000,420,3173.63447427597
84100,420.5,3177.94191962694
84200,421,3180.31272407262
84300,421.5,3183.28187149909
84400,422,3183.11076091532
84500,422.5,3184.48313244928
84600,423,3182.03903939118
84700,423.5,3179.05246176752
84800,424,3179.52095783847
84900,424.5,3181.3214775679
85000,425,3185.94535140129
85100,425.5,3189.89429979464
85200,426,3195.27938499746
85300,426.5,3201.07514717441
85400,427,3206.48916456172
85500,427.5,3208.33582685697
85600,428,3212.85066664486
85700,428.5,3216.63517423337
85800,429,3219.45323432123
85900,429.5,3217.63534848288
86000,430,3212.5426995094
86100,430.5,3208.22867411475
86200,431,3204.82735466661
86300,431.5,3207.03460281292
86400,432,3209.55365056554
86500,432.5,3210.23874734465
86600,433,3214.68765418433
86700,433.5,3220.05331967844
86800,434,3224.88985711293
86900,434.5,3226.16669210352
87000,435,3225.21527399078
87100,435.5,3228.32611066172
87200,436,3230.9453832721
87300,436.5,3236.08927939673
87400,437,3244.42685216596
87500,437.5,3253.53315423381
87600,438,3259.85920407061
87700,438.5,3261.70943243151
87800,439,3261.70655931571
87900,439.5,3262.18069577451
88000,440,3265.15188203413
88100,440.5,3267.76678214688
88200,441,3273.35047220515
88300,441.5,3273.9349490002
88400,442,3273.94182076664
88500,442.5,3277.32311436774
88600,443,3280.74211593143
88700,443.5,3285.4023519173
88800,444,3293.46115501466
88900,444.5,3302.67281412019
89000,445,3309.88369840755
89100,445.5,3308.26202085864
89200,446,3303.20809235946
89300,446.5,3306.00050663192
89400,447,3310.07805297432
89500,447.5,3312.34437236227
89600,448,3315.06104677872
89700,448.5,3319.67491096102
89800,449,3321.5789374327
89900,449.5,3328.71738470545
90000,450,3333.44618683636
90100,450.5,3335.10920335158
90200,451,3337.31614649828
90300,451.5,3344.6203986331
90400,452,3348.09106635307
90500,452.5,3349.00367029468
90600,453,3348.66126240854
90700,453.5,3346.18585016484
90800,454,3344.08719551547
90900,454.5,3346.41146185985
91000,455,3350.72464725637
91100,455.5,3356.5572672436
91200,456,3360.01111712292
91300,456.5,3361.50471071092
91400,457,3362.87355681361
91500,457.5,3364.71095304653
91600,458,3370.70001327741
91700,458.5,3374.6041134365
91800,459,3382.11086486858
91900,459.5,3388.93909951366
92000,460,3394.9897922398
92100,460.5,3401.08726164615
92200,461,3407.88027788172
92300,461.5,3409.99199275891
92400,462,3411.02834503056
92500,462.5,3411.81930426031
92600,463,3416.46419916045
92700,463.5,3421.75756678926
92800,464,3424.76127484358
92900,464.5,3429.04824742201
93000,465,3431.9844305483
93100,465.5,3432.64456517261
93200,466,3432.87287078379
93300,466.5,3434.36257279127
93400,467,3437.82480729629
93500,467.5,3435.58566081692
93600,468,3435.88343154479
93700,468.5,3432.92737899843
93800,469,3431.28436817945
93900,469.5,3431.16610029899
94000,470,3433.25000618331
94100,470.5,3438.49989757246
94200,471,3436.71745779027
94300,471.5,3437.54938043309
94400,472,3439.90093804617
94500,472.5,3439.02931125328
94600,473,3438.51218354676
94700,473.5,3441.12788341571
94800,474,3442.83766956639
94900,474.5,3443.21518389519
95000,475,3444.86240288953
95100,475.5,3448.59571559218
95200,476,3450.58171986191
95300,476.5,3448.78831907507
95400,477,3451.22937485764
95500,477.5,3458.06967647756
95600,478,3464.6423237792
95700,478.5,3470.72996089179
95800,479,3475.64365216937
95900,479.5,3476.81331085897
96000,480,3481.43824012477
96100,480.5,3484.21456198071
96200,481,3486.16333262721
96300,481.5,3491.13581466517
96400,482,3496.74447063688
96500,482.5,3501.16878247286
96600,483,3509.84398444579
96700,483.5,3515.20764223977
96800,484,3525.52522004536
96900,484.5,3530.18616248904
97000,485,3536.32006892972
97100,485.5,3538.70775723593
97200,486,3543.9475147627
97300,486.5,3546.7257832356
97400,487,3553.30175601712
97500,487.5,3558.2124179665
97600,488,3559.40389022586
97700,488.5,3562.4261330223
97800,489,3566.75013791911
97900,489.5,3568.23704635866
98000,490,3569.5023851308
98100,490.5,3572.46064310271
98200,491,3579.36815006724
98300,491.5,3583.37675826939
98400,492,3580.95587076821
98500,492.5,3577.52972803387
98600,493,3578.54169911331
98700,493.5,3580.37953326935
98800,494,3588.85447225191
98900,494.5,3593.2426084727
99000,495,3600.35605463763
99100,495.5,3607.00560690629
99200,496,3614.31776526163
99300,496.5,3619.19345883643
99400,497,3624.88408513095
99500,497.5,3631.61745966437
99600,498,3631.78136098125
99700,498.5,3632.69731933609
99800,499,3632.00862647717
99900,499.5,3632.26156289826
100000,500,3638.0933555272
