step,time,temp,pressure,density,volume
0,0,2,0.0973316486200018,0.0513125218655828,9744.21022045631
100,0.5,2.0094351153474,0.102579859028022,0.0513125218655828,9744.21022045631
200,1,2.00880502247045,0.097440973607971,0.0513125218655828,9744.21022045631
300,1.5,1.96367941328447,0.104163526132078,0.0513125218655828,9744.21022045631
400,2,1.966997957838,0.0982155312390978,0.0513125218655828,9744.21022045631
500,2.5,1.91214579250762,0.0969662094260035,0.0513125218655828,9744.21022045631
600,3,1.90743414410499,0.0890091705436859,0.0513125218655828,9744.21022045631
700,3.5,1.9480623011309,0.0945746260822827,0.0513125218655828,9744.21022045631
800,4,2.01257748390968,0.0999750341187024,0.0513125218655828,9744.21022045631
900,4.5,2.0825076286872,0.101647220922628,0.0513125218655828,9744.21022045631
1000,5,2.10286531022558,0.100145725419066,0.0513125218655828,9744.21022045631
1100,5.5,2.07117085483167,0.0970606290854581,0.0513125218655828,9744.21022045631
1200,6,2.01371251182156,0.0953994205755169,0.0513125218655828,9744.21022045631
1300,6.5,1.93149907048079,0.0943625259217571,0.0513125218655828,9744.21022045631
1400,7,1.91597018132505,0.0952810469102136,0.0513125218655828,9744.21022045631
1500,7.5,1.91062306148191,0.10008055082094,0.0513125218655828,9744.21022045631
1600,8,1.95652882482049,0.099637098961411,0.0513125218655828,9744.21022045631
1700,8.5,2.04960144804814,0.106405588370558,0.0513125218655828,9744.21022045631
1800,9,2.09349186918505,0.102371431606153,0.0513125218655828,9744.21022045631
1900,9.5,2.068553955624,0.102705494618627,0.0513125218655828,9744.21022045631
2000,10,2.070364279511,0.0977602954598986,0.0513125218655828,9744.21022045631
2100,10.5,1.98949782653669,0.0991857920329926,0.0513125218655828,9744.21022045631
2200,11,1.95194116321382,0.0960867615854554,0.0513125218655828,9744.21022045631
2300,11.5,1.92539881073901,0.0974828613188434,0.0513125218655828,9744.21022045631
2400,12,1.9250038212527,0.0935710624212978,0.0513125218655828,9744.21022045631
2500,12.5,1.98244834778284,0.096725450698773,0.0513125218655828,9744.21022045631
2600,13,2.04022601428154,0.107805374578232,0.0513125218655828,9744.21022045631
2700,13.5,2.07387950294295,0.104137176063767,0.0513125218655828,9744.21022045631
2800,14,2.10739547447854,0.1044932541361,0.0513125218655828,9744.21022045631
2900,14.5,2.05176987931104,0.104983643784647,0.0513125218655828,9744.21022045631
3000,15,1.968001432367,0.0978702822310484,0.0513125218655828,9744.21022045631
3100,15.5,1.90613827819619,0.0991963998782045,0.0513125218655828,9744.21022045631
3200,16,1.8878742717042,0.106540245985051,0.0513125218655828,9744.21022045631
3300,16.5,1.88668235244285,0.0941735538662726,0.0513125218655828,9744.21022045631
3400,17,1.95717486647996,0.099977652197026,0.0513125218655828,9744.21022045631
3500,17.5,2.0167056815587,0.100156640925044,0.0513125218655828,9744.21022045631
3600,18,2.0346492936569,0.097675455326543,0.0513125218655828,9744.21022045631
3700,18.5,2.05284719315946,0.0992502716520566,0.0513125218655828,9744.21022045631
3800,19,2.05607897013729,0.0998311178234101,0.0513125218655828,9744.21022045631
3900,19.5,1.99344108136549,0.0997430828394983,0.0513125218655828,9744.21022045631
4000,20,1.91643520345673,0.0967084716858227,0.0513125218655828,9744.21022045631
4100,20.5,1.8741368827337,0.0964296877959482,0.0513125218655828,9744.21022045631
4200,21,1.85207617142655,0.0949182862875487,0.0513125218655828,9744.21022045631
4300,21.5,1.91243218537273,0.0917656104941811,0.0513125218655828,9744.21022045631
4400,22,2.04089600363432,0.0965769558407155,0.0513125218655828,9744.21022045631
4500,22.5,2.06010209203041,0.105043739096683,0.0513125218655828,9744.21022045631
4600,23,2.06990208567681,0.0945117425577627,0.0513125218655828,9744.21022045631
4700,23.5,2.02249698539032,0.0963510243131926,0.0513125218655828,9744.21022045631
4800,24,1.99443401484734,0.10220658934634,0.0513125218655828,9744.21022045631
4900,24.5,1.97025845872295,0.102153996381081,0.0513125218655828,9744.21022045631
5000,25,1.92167493212864,0.0960363401840379,0.0513125218655828,9744.21022045631
5100,25.5,1.93494666023544,0.0951291256155047,0.0513125218655828,9744.21022045631
5200,26,1.96418890603518,0.104286063336932,0.0513125218655828,9744.21022045631
5300,26.5,2.06257199316898,0.106257185022616,0.0513125218655828,9744.21022045631
5400,27,2.12483357667109,0.110345609878882,0.0513125218655828,9744.21022045631
5500,27.5,2.14199624469714,0.10379588605332,0.0513125218655828,9744.21022045631
5600,28,2.08032265920045,0.0962523661255563,0.0513125218655828,9744.21022045631
5700,28.5,1.99287232857803,0.0971697090955021,0.0513125218655828,9744.21022045631
5800,29,1.94800507159655,0.0941718191941272,0.0513125218655828,9744.21022045631
5900,29.5,1.94680089184054,0.0975058620577374,0.0513125218655828,9744.21022045631
6000,30,1.96948143685206,0.0983118651472344,0.0513125218655828,9744.21022045631
6100,30.5,2.01064046931992,0.103149134233013,0.0513125218655828,9744.21022045631
6200,31,2.02887764984394,0.106527001368154,0.0513125218655828,9744.21022045631
6300,31.5,2.02639398334642,0.123568675052741,0.0513125218655828,9744.21022045631
6400,32,2.01662255007386,0.100576357082962,0.0513125218655828,9744.21022045631
6500,32.5,1.97885209275241,0.0945987429112361,0.0513125218655828,9744.21022045631
6600,33,1.90569590487168,0.0953974861101621,0.0513125218655828,9744.21022045631
6700,33.5,1.86035138014881,0.093885359011985,0.0513125218655828,9744.21022045631
6800,34,1.87750400959589,0.0905302793987333,0.0513125218655828,9744.21022045631
6900,34.5,1.9726973189555,0.0935978745071679,0.0513125218655828,9744.21022045631
7000,35,2.04758387460635,0.10514075048868,0.0513125218655828,9744.21022045631
7100,35.5,2.06687997005998,0.103940336791682,0.0513125218655828,9744.21022045631
7200,36,2.05847866083526,0.110690169898981,0.0513125218655828,9744.21022045631
7300,36.5,2.02388337571315,0.0949864726602064,0.0513125218655828,9744.21022045631
7400,37,1.99949742079594,0.0944394658742331,0.0513125218655828,9744.21022045631
7500,37.5,1.94707322289018,0.0991937390533079,0.0513125218655828,9744.21022045631
7600,38,1.9319160758918,0.102630707601288,0.0513125218655828,9744.21022045631
7700,38.5,1.96488467555582,0.0975849200097971,0.0513125218655828,9744.21022045631
7800,39,2.02541628883512,0.101697412632163,0.0513125218655828,9744.21022045631
7900,39.5,2.13573035510944,0.11111799180517,0.0513125218655828,9744.21022045631
8000,40,2.17761908060438,0.103164932728434,0.0513125218655828,9744.21022045631
8100,40.5,2.11517979471435,0.107701318944468,0.0513125218655828,9744.21022045631
8200,41,2.03031111626407,0.0995314606877322,0.0513125218655828,9744.21022045631
8300,41.5,1.9538665158682,0.0968090770785896,0.0513125218655828,9744.21022045631
8400,42,1.95946428696349,0.0912141559855214,0.0513125218655828,9744.21022045631
8500,42.5,1.97969310524127,0.107436900511027,0.0513125218655828,9744.21022045631
8600,43,2.01457324706467,0.0941722163630766,0.0513125218655828,9744.21022045631
8700,43.5,2.00365892189107,0.0991846938566866,0.0513125218655828,9744.21022045631
8800,44,2.04902415743255,0.101393741241635,0.0513125218655828,9744.21022045631
8900,44.5,2.06996002316449,0.101140680355191,0.0513125218655828,9744.21022045631
9000,45,2.10868400540965,0.106992712582346,0.0513125218655828,9744.21022045631
9100,45.5,2.09561207650076,0.103391270108136,0.0513125218655828,9744.21022045631
9200,46,2.00252069449142,0.101849024584016,0.0513125218655828,9744.21022045631
9300,46.5,1.93051178311594,0.0915002446861088,0.0513125218655828,9744.21022045631
9400,47,1.88936534271721,0.0919934125380744,0.0513125218655828,9744.21022045631
9500,47.5,1.92664577033607,0.095334803918591,0.0513125218655828,9744.21022045631
9600,48,1.97918867879482,0.0924928624844464,0.0513125218655828,9744.21022045631
9700,48.5,2.04484054649847,0.100093795467007,0.0513125218655828,9744.21022045631
9800,49,2.07279137013996,0.104837514744904,0.0513125218655828,9744.21022045631
9900,49.5,2.07773931393205,0.110684062933642,0.0513125218655828,9744.21022045631
10000,50,2.05998903962671,0.0965504507031071,0.0513125218655828,9744.21022045631
10100,50.5,2.02252880334629,0.0930948361415205,0.0513125218655828,9744.21022045631
10200,51,1.99189757602845,0.0971167209270237,0.0513125218655828,9744.21022045631
10300,51.5,1.99052760738639,0.0947206943675224,0.0513125218655828,9744.21022045631
10400,52,1.98245282061609,0.0973514918923478,0.0513125218655828,9744.21022045631
10500,52.5,1.98392722434321,0.0968106918383737,0.0513125218655828,9744.21022045631
10600,53,1.99382924400385,0.101017484718356,0.0513125218655828,9744.21022045631
10700,53.5,2.098066479502,0.104340565407881,0.0513125218655828,9744.21022045631
10800,54,2.15538099373965,0.105098236604576,0.0513125218655828,9744.21022045631
10900,54.5,2.18227965932225,0.102377015246349,0.0513125218655828,9744.21022045631
11000,55,2.07843133134813,0.0990792822369561,0.0513125218655828,9744.21022045631
11100,55.5,1.98985424562793,0.0928954750676085,0.0513125218655828,9744.21022045631
11200,56,1.94827179267846,0.0997248611896887,0.0513125218655828,9744.21022045631
11300,56.5,1.96723712621922,0.0857568057908028,0.0513125218655828,9744.21022045631
11400,57,1.97858352880188,0.102017678290175,0.0513125218655828,9744.21022045631
11500,57.5,2.01229225899863,0.0989039429725916,0.0513125218655828,9744.21022045631
11600,58,2.04603820457464,0.10419356403467,0.0513125218655828,9744.21022045631
11700,58.5,2.04655588055028,0.102263170036474,0.0513125218655828,9744.21022045631
11800,59,2.06252799289293,0.101370478725522,0.0513125218655828,9744.21022045631
11900,59.5,2.02243347363075,0.0981801753431508,0.0513125218655828,9744.21022045631
12000,60,1.97353896395562,0.0938036082686069,0.0513125218655828,9744.21022045631
12100,60.5,1.91749141613151,0.0879221511857647,0.0513125218655828,9744.21022045631
12200,61,1.87294551836397,0.0913044787732634,0.0513125218655828,9744.21022045631
12300,61.5,1.94997298103753,0.0931285014818858,0.0513125218655828,9744.21022045631
12400,62,2.00611936533336,0.103094421386996,0.0513125218655828,9744.21022045631
12500,62.5,2.08591143983283,0.0968111503805761,0.0513125218655828,9744.21022045631
12600,63,2.09391099872176,0.0995007845612586,0.0513125218655828,9744.21022045631
12700,63.5,2.05316530623233,0.0956765653865014,0.0513125218655828,9744.21022045631
12800,64,2.01456913497428,0.0963878230335579,0.0513125218655828,9744.21022045631
12900,64.5,1.991667176805,0.100657565794354,0.0513125218655828,9744.21022045631
13000,65,1.96915680859383,0.102176305620886,0.0513125218655828,9744.21022045631
13100,65.5,1.98564709530308,0.0930725900782613,0.0513125218655828,9744.21022045631
13200,66,1.9887150141499,0.094110808330567,0.0513125218655828,9744.21022045631
13300,66.5,1.99925216409487,0.104006944036485,0.0513125218655828,9744.21022045631
