step,time,msd
25700,128.5,4027.01596778505
25800,129,4046.57336008154
25900,129.5,4065.36534413478
26000,130,4084.03721860094
26100,130.5,4099.70491867664
26200,131,4113.88274885585
26300,131.5,4129.06193105447
26400,132,4147.7060809573
26500,132.5,4167.79748743998
26600,133,4187.02096896997
26700,133.5,4203.82489169249
26800,134,4221.05217114356
26900,134.5,4236.79965935511
27000,135,4250.13405662304
27100,135.5,4265.47892413408
27200,136,4280.39520401518
27300,136.5,4295.73455318042
27400,137,4307.69306843782
27500,137.5,4318.36345116025
27600,138,4328.16802259325
27700,138.5,4339.22376633407
27800,139,4350.31533794552
27900,139.5,4360.46561318079
28000,140,4369.70219113032
28100,140.5,4379.02831443381
28200,141,4388.78949202044
28300,141.5,4399.05620058109
28400,142,4407.89892019741
28500,142.5,4414.24068800619
28600,143,4419.51144896822
28700,143.5,4427.05323921986
28800,144,4438.05393690032
28900,144.5,4449.12997824
29000,145,4460.30725481163
29100,145.5,4468.38497968131
29200,146,4476.57509180114
29300,146.5,4484.13890487809
29400,147,4494.63098993802
29500,147.5,4505.078557847
29600,148,4514.21142121279
29700,148.5,4523.68299990088
29800,149,4533.91450942183
29900,149.5,4548.50975593612
30000,150,4566.53831504601
30100,150.5,4582.33567766397
30200,151,4597.34526654639
30300,151.5,4614.19553942295
30400,152,4632.42379877101
30500,152.5,4651.51724480805
30600,153,4666.48815455589
30700,153.5,4681.28954244278
30800,154,4693.66767877853
30900,154.5,4703.46563958036
31000,155,4716.27325158554
31100,155.5,4731.25053621795
31200,156,4750.49575551671
31300,156.5,4768.12136275371
31400,157,4784.6439008385
31500,157.5,4803.5652114769
31600,158,4824.42053189419
31700,158.5,4847.58371705088
31800,159,4866.9382816904
31900,159.5,4884.9502514674
32000,160,4905.92773683652
32100,160.5,4924.94201116989
32200,161,4942.55105098359
32300,161.5,4956.52242725839
32400,162,4968.68339795383
32500,162.5,4980.60850236834
32600,163,4994.7569316717
32700,163.5,5011.5699171695
32800,164,5028.70311414535
32900,164.5,5045.17702224453
33000,165,5061.86544874166
33100,165.5,5080.18798789604
33200,166,5097.28258801411
33300,166.5,5112.21005876935
33400,167,5127.40348027301
33500,167.5,5140.9861111368
33600,168,5155.27582788995
33700,168.5,5168.57559014228
33800,169,5181.47214838065
33900,169.5,5194.79330955754
34000,170,5212.01606404313
34100,170.5,5226.59477583015
34200,171,5241.97597685501
34300,171.5,5262.62344551696
34400,172,5284.87879293875
34500,172.5,5306.87648236973
34600,173,5325.24193169474
34700,173.5,5345.94807225902
34800,174,5367.7716021882
34900,174.5,5389.58978532864
35000,175,5412.80422581778
35100,175.5,5430.49106118949
35200,176,5445.61330485199
35300,176.5,5464.23635332065
35400,177,5484.75255968804
35500,177.5,5503.58503395822
35600,178,5523.48867562149
35700,178.5,5545.24439990035
35800,179,5567.30513347064
35900,179.5,5589.67070610918
36000,180,5611.91178931583
36100,180.5,5632.36460694844
36200,181,5654.08238018996
36300,181.5,5675.68889220896
36400,182,5699.6612948196
36500,182.5,5726.14426379132
36600,183,5748.80389541698
36700,183.5,5764.45681451874
36800,184,5780.15042453272
36900,184.5,5800.04486890281
37000,185,5814.77640286293
37100,185.5,5829.27341866209
37200,186,5849.31264756859
37300,186.5,5869.46324487761
37400,187,5889.18135097489
37500,187.5,5908.54677450355
37600,188,5926.43408037856
37700,188.5,5942.3684717536
37800,189,5953.20615396735
37900,189.5,5963.94170645604
38000,190,5977.97923769928
38100,190.5,5991.7105327496
38200,191,6004.11821748988
38300,191.5,6016.92832500495
38400,192,6030.43127936566
38500,192.5,6043.08417435784
38600,193,6055.70163075588
38700,193.5,6067.40653288994
38800,194,6078.3469271349
38900,194.5,6090.6032657822
39000,195,6106.16022776191
39100,195.5,6125.51200197399
39200,196,6145.14335398291
39300,196.5,6163.62289904358
39400,197,6182.61331218571
39500,197.5,6198.6264531845
39600,198,6211.54668459411
39700,198.5,6224.56968656709
39800,199,6242.54403035613
39900,199.5,6255.89676272268
40000,200,6263.85550318946
40100,200.5,6272.11493960288
40200,201,6279.80971325236
40300,201.5,6286.91540721536
40400,202,6297.68121117454
40500,202.5,6307.21844305788
40600,203,6319.73514433959
40700,203.5,6334.43892186999
40800,204,6349.57999498394
40900,204.5,6362.89277710166
41000,205,6375.023466363
41100,205.5,6385.94466923632
41200,206,6398.69020704802
41300,206.5,6414.11380360842
41400,207,6429.45602139553
41500,207.5,6442.84936228078
41600,208,6454.78480951681
41700,208.5,6467.30433628716
41800,209,6479.8667016512
41900,209.5,6491.9893039105
42000,210,6500.60127411375
42100,210.5,6509.76038233421
42200,211,6526.92073239772
42300,211.5,6549.49501351485
42400,212,6573.64378578631
42500,212.5,6595.95535798238
42600,213,6615.23090818504
42700,213.5,6634.22730289505
42800,214,6655.28962652196
42900,214.5,6676.83545114369
43000,215,6701.21574662257
43100,215.5,6729.27556670614
43200,216,6755.08114232298
43300,216.5,6778.89291625823
43400,217,6801.45120013052
43500,217.5,6822.73763431178
43600,218,6843.63688596156
43700,218.5,6864.37732567279
43800,219,6883.59774602566
43900,219.5,6901.5210598814
44000,220,6920.12754997069
44100,220.5,6937.67088207912
44200,221,6957.62933100554
44300,221.5,6979.36949640254
44400,222,7002.66409423838
44500,222.5,7027.68130525189
44600,223,7049.87306415953
44700,223.5,7068.26580073614
44800,224,7089.64167577518
44900,224.5,7114.9210862615
45000,225,7142.11288203539
45100,225.5,7161.63966894922
45200,226,7178.22711577929
45300,226.5,7193.68783823624
45400,227,7211.45134509819
45500,227.5,7228.31520089874
45600,228,7244.53843307086
45700,228.5,7260.54383851909
45800,229,7279.21886448311
45900,229.5,7294.61196850527
46000,230,7308.76547440378
46100,230.5,7325.6723789588
46200,231,7340.69014695369
46300,231.5,7359.37026660094
46400,232,7374.58995386314
46500,232.5,7386.50550944331
46600,233,7399.13446456069
46700,233.5,7414.32374575392
46800,234,7431.07201418393
46900,234.5,7446.41074428658
47000,235,7459.7130076983
47100,235.5,7474.64546847772
47200,236,7492.37569341347
47300,236.5,7512.05219680709
47400,237,7535.31367206776
47500,237.5,7553.69939209859
47600,238,7574.84501179033
47700,238.5,7593.3612197693
47800,239,7605.04000483608
47900,239.5,7617.79527722673
48000,240,7633.15657004667
48100,240.5,7649.05785199869
48200,241,7666.83153713241
48300,241.5,7685.1508432737
48400,242,7702.20706953178
48500,242.5,7724.94183234183
48600,243,7750.1040609149
48700,243.5,7775.09015691626
48800,244,7798.12736385022
48900,244.5,7818.09208272312
49000,245,7837.45869402064
49100,245.5,7853.28980100074
49200,246,7871.58253344211
49300,246.5,7892.58004679519
49400,247,7914.22311869429
49500,247.5,7934.71428691569
49600,248,7950.50058202793
49700,248.5,7963.33571211349
49800,249,7974.55757467441
49900,249.5,7984.81805823057
50000,250,7996.64138972326
50100,250.5,8008.20987889439
50200,251,8019.01222479583
50300,251.5,8030.20127063781
50400,252,8042.35367563156
50500,252.5,8050.97107481392
50600,253,8058.38820044863
50700,253.5,8064.25407446871
50800,254,8071.78633984475
50900,254.5,8082.29072227327
51000,255,8091.27733750451
51100,255.5,8101.70429075386
51200,256,8112.74155701119
51300,256.5,8122.38182235632
51400,257,8132.04837459877
51500,257.5,8142.3528331976
51600,258,8153.86122519907
51700,258.5,8164.50986519347
51800,259,8173.09542112974
51900,259.5,8181.63808806256
52000,260,8189.97235469381
52100,260.5,8200.9297235968
52200,261,8213.30744202629
52300,261.5,8225.78947969286
52400,262,8238.7132764393
52500,262.5,8248.75817529346
52600,263,8257.71625506176
52700,263.5,8264.44896041131
52800,264,8269.89991298272
52900,264.5,8277.46308524203
53000,265,8292.65158262254
53100,265.5,8308.58240564441
53200,266,8322.18858190732
53300,266.5,8337.16007647284
53400,267,8348.18524572347
53500,267.5,8364.6586134994
53600,268,8381.79924397221
53700,268.5,8399.31815055798
53800,269,8412.33352550511
53900,269.5,8429.18070799315
54000,270,8446.31032699718
54100,270.5,8463.37012955451
54200,271,8482.47491787092
54300,271.5,8497.716737442
54400,272,8516.99926595312
54500,272.5,8536.3392537539
54600,273,8553.6675232581
54700,273.5,8564.71395517558
54800,274,8574.0352267379
54900,274.5,8582.67229327738
55000,275,8590.98589776966
55100,275.5,8596.16358805182
55200,276,8603.66085108234
55300,276.5,8614.90186373967
55400,277,8626.12134675621
55500,277.5,8641.84935663775
55600,278,8659.40154764805
55700,278.5,8680.6554620555
55800,279,8704.18575085172
55900,279.5,8726.73133821744
56000,280,8749.69299623219
56100,280.5,8771.39437176945
56200,281,8787.722422876
56300,281.5,8799.83434840055
56400,282,8816.89539560557
56500,282.5,8836.3640020893
56600,283,8853.87536852803
56700,283.5,8868.21036282468
56800,284,8884.52938710244
56900,284.5,8901.7725707153
57000,285,8915.53660668755
57100,285.5,8926.30757920247
57200,286,8941.78054494015
57300,286.5,8959.0836695821
57400,287,8976.31309371608
57500,287.5,8992.57033457828
57600,288,9010.76031608921
57700,288.5,9033.39846713114
57800,289,9054.96547157107
57900,289.5,9075.20263450728
58000,290,9095.5982416889
58100,290.5,9114.31830884226
58200,291,9127.61191317338
58300,291.5,9140.96467522531
58400,292,9152.25832785235
58500,292.5,9164.61981207751
58600,293,9175.63056647801
58700,293.5,9195.92596786636
58800,294,9216.85537458997
58900,294.5,9236.35354091207
59000,295,9251.96537341904
59100,295.5,9265.80376737461
59200,296,9283.37222582839
59300,296.5,9307.09947384932
59400,297,9329.74084011462
59500,297.5,9344.91994386569
59600,298,9356.17228028636
59700,298.5,9371.13974280838
59800,299,9386.05380762833
59900,299.5,9402.92856221574
60000,300,9418.78443070963
60100,300.5,9434.899564148
60200,301,9450.20715323849
60300,301.5,9466.70699170713
60400,302,9481.94474044993
60500,302.5,9492.94050210867
60600,303,9498.1391032016
60700,303.5,9500.15968479441
60800,304,9504.08046343826
60900,304.5,9506.66023939404
61000,305,9508.88830948192
61100,305.5,9507.96506945849
61200,306,9505.11482048366
61300,306.5,9507.46190955928
61400,307,9516.1122202513
61500,307.5,9528.00205378856
61600,308,9541.13686848091
61700,308.5,9557.44618529174
61800,309,9571.78316316887
61900,309.5,9585.20228617345
62000,310,9595.69984336332
62100,310.5,9605.8068257205
62200,311,9624.19601060107
62300,311.5,9638.77941139699
62400,312,9652.70398471982
62500,312.5,9667.97166262906
62600,313,9683.86894278347
62700,313.5,9702.45800210713
62800,314,9719.50572145399
62900,314.5,9733.54887516712
63000,315,9743.69408114019
63100,315.5,9749.94490713608
63200,316,9753.57653599409
63300,316.5,9758.73531387622
63400,317,9768.19703844527
63500,317.5,9783.00612494698
63600,318,9799.10015017266
63700,318.5,9814.52500447963
63800,319,9825.55817032473
63900,319.5,9830.2928597251
64000,320,9833.45672279438
64100,320.5,9836.05226725014
64200,321,9842.85284815432
64300,321.5,9853.92202088789
64400,322,9866.47391561447
64500,322.5,9880.43214250075
64600,323,9895.39113714797
64700,323.5,9910.35582473299
64800,324,9926.2959374391
64900,324.5,9941.57966603383
65000,325,9955.88926266384
65100,325.5,9972.3128850502
65200,326,9989.40606167124
65300,326.5,10004.396473099
65400,327,10018.1579344653
65500,327.5,10032.4949021566
65600,328,10044.209221683
65700,328.5,10056.9288265618
65800,329,10071.8251345912
65900,329.5,10088.9235243733
66000,330,10102.1404533934
66100,330.5,10116.8650230924
66200,331,10133.6307004208
66300,331.5,10149.1616762423
66400,332,10163.8132442178
66500,332.5,10178.7108388549
66600,333,10194.5027994895
66700,333.5,10212.7627939801
66800,334,10233.9291220483
66900,334.5,10252.8438957104
67000,335,10268.2507965591
67100,335.5,10288.2624820193
67200,336,10309.6266836881
67300,336.5,10332.9269680972
67400,337,10356.7654470156
67500,337.5,10377.5066898973
67600,338,10394.8764217185
67700,338.5,10415.4032760545
67800,339,10436.8607009036
67900,339.5,10448.9990139904
68000,340,10458.4726681967
68100,340.5,10471.739997795
68200,341,10484.3317044601
68300,341.5,10498.784475938
68400,342,10515.2341669241
68500,342.5,10528.4793353861
68600,343,10538.7414818621
68700,343.5,10550.0405926031
68800,344,10559.9606693148
68900,344.5,10572.1647563062
69000,345,10587.0107489881
69100,345.5,10604.5421084357
69200,346,10623.4251219228
69300,346.5,10641.3904772658
69400,347,10660.3192481214
69500,347.5,10679.0914754692
69600,348,10697.3979406172
69700,348.5,10710.0367853142
69800,349,10722.8440830866
69900,349.5,10736.3686067366
70000,350,10751.6679406786
70100,350.5,10771.4007825313
70200,351,10796.6463042498
70300,351.5,10820.6783334868
70400,352,10843.7181383727
70500,352.5,10865.6190604086
70600,353,10884.5931985848
70700,353.5,10903.7171167428
70800,354,10923.6029544571
70900,354.5,10938.6903949737
71000,355,10954.9207195405
71100,355.5,10969.5804440911
71200,356,10984.3790440607
71300,356.5,10999.8381215996
71400,357,11017.6510039105
71500,357.5,11034.9013997455
71600,358,11051.9478145467
71700,358.5,11070.8599888958
71800,359,11090.9566247409
71900,359.5,11116.6059894804
72000,360,11137.2692888671
72100,360.5,11156.2476712233
72200,361,11175.1376842318
72300,361.5,11196.5621279555
72400,362,11215.3097854539
72500,362.5,11232.3651918457
72600,363,11246.6201241507
72700,363.5,11258.6924175996
72800,364,11275.7127901255
72900,364.5,11292.5938905783
73000,365,11307.1514025834
73100,365.5,11323.1347558161
73200,366,11338.9493781471
73300,366.5,11354.4473367044
73400,367,11366.9879977515
73500,367.5,11378.5586751354
73600,368,11396.2345695752
73700,368.5,11412.1246762029
73800,369,11429.2558214855
73900,369.5,11444.7904711918
74000,370,11462.6431215966
74100,370.5,11480.6910273579
74200,371,11495.1037593198
74300,371.5,11508.847965576
74400,372,11519.9330892151
74500,372.5,11530.9486925334
74600,373,11547.0153237759
74700,373.5,11561.4776137049
74800,374,11576.9670213938
74900,374.5,11591.2355326265
75000,375,11602.4011170594
75100,375.5,11610.2760395752
75200,376,11620.6512734436
75300,376.5,11628.8998179551
75400,377,11635.7237700083
75500,377.5,11639.4691043735
75600,378,11638.4566727048
75700,378.5,11637.8311043853
75800,379,11636.4747506883
75900,379.5,11636.7943954754
76000,380,11635.5439830127
76100,380.5,11643.1726473008
76200,381,11654.5237695511
76300,381.5,11666.8947944045
76400,382,11683.4487205189
76500,382.5,11699.1171165091
76600,383,11715.3140576734
76700,383.5,11732.832808367
76800,384,11748.1754827006
76900,384.5,11762.5139726424
77000,385,11776.5097479083
77100,385.5,11786.8229037314
77200,386,11797.0853287547
77300,386.5,11808.4093316377
77400,387,11819.4663519241
77500,387.5,11837.70324398
77600,388,11853.3780378511
77700,388.5,11868.3411771286
77800,389,11886.1686826649
77900,389.5,11911.18423882
78000,390,11935.8452128346
78100,390.5,11954.8959440732
78200,391,11971.4620673812
78300,391.5,11989.4143435256
78400,392,12009.9457977097
78500,392.5,12030.8014233908
78600,393,12051.2711740825
78700,393.5,12062.6467528072
78800,394,12076.9517733908
78900,394.5,12094.8908219928
79000,395,12116.4255753116
79100,395.5,12138.8481831693
79200,396,12165.0588350187
79300,396.5,12194.0579421899
79400,397,12219.329161505
79500,397.5,12240.946660983
79600,398,12261.9935151271
79700,398.5,12280.1161380671
79800,399,12295.9382079284
79900,399.5,12312.5012810117
80000,400,12322.3772283489
80100,400.5,12328.9561436024
80200,401,12335.7126985834
80300,401.5,12346.670094376
80400,402,12356.350746747
80500,402.5,12370.2666409477
80600,403,12386.8012783401
80700,403.5,12409.4397444623
80800,404,12433.9730247607
80900,404.5,12457.3360850442
81000,405,12477.6523660868
81100,405.5,12494.9500376818
81200,406,12515.0320183827
81300,406.5,12531.0599948116
81400,407,12537.7981801264
81500,407.5,12544.6110934615
81600,408,12552.6669517958
81700,408.5,12562.0300936557
81800,409,12575.1579443349
81900,409.5,12592.1468150111
82000,410,12607.6232189466
82100,410.5,12622.1021280198
82200,411,12642.0272865226
82300,411.5,12657.71766581
82400,412,12671.1410898856
82500,412.5,12677.0241509613
82600,413,12687.9970755125
82700,413.5,12698.0845186664
82800,414,12716.2263659092
82900,414.5,12738.7377418176
83000,415,12763.5425175019
83100,415.5,12785.9041354329
83200,416,12805.5229298876
83300,416.5,12820.7453939363
83400,417,12832.0331917809
83500,417.5,12840.8160336002
83600,418,12851.8726265211
83700,418.5,12866.5485061177
83800,419,12879.2665453692
83900,419.5,12895.3380690586
84000,420,12912.4585957517
84100,420.5,12930.6172141939
84200,421,12946.4852031584
84300,421.5,12960.1842001318
84400,422,12971.5982095349
84500,422.5,12986.7455083855
84600,423,13000.0030796836
84700,423.5,13011.6819927731
84800,424,13020.3442006429
84900,424.5,13026.1083756335
85000,425,13038.634059439
85100,425.5,13052.6955853883
85200,426,13063.7366525795
85300,426.5,13072.0328538254
85400,427,13070.9054736044
85500,427.5,13066.4822167005
85600,428,13059.5444005229
85700,428.5,13064.435782653
85800,429,13067.8939687413
85900,429.5,13066.3890971228
86000,430,13064.0243999605
86100,430.5,13063.3334971427
86200,431,13071.1892056979
86300,431.5,13086.6865712114
86400,432,13108.3740949015
86500,432.5,13135.7864660133
86600,433,13163.8071263811
86700,433.5,13188.6468761395
86800,434,13212.1689224668
86900,434.5,13237.2045675997
87000,435,13261.4293809965
87100,435.5,13285.4811446211
87200,436,13307.8218396037
87300,436.5,13336.0721080993
87400,437,13366.4821595497
87500,437.5,13400.2610952355
87600,438,13435.780599681
87700,438.5,13467.9267338457
87800,439,13497.2584031422
87900,439.5,13525.4412935161
88000,440,13547.0296474777
88100,440.5,13562.9527514353
88200,441,13579.9668381977
88300,441.5,13600.4674009043
88400,442,13626.327127936
88500,442.5,13646.5145764478
88600,443,13661.3623585626
88700,443.5,13680.0726259579
88800,444,13696.4269550347
88900,444.5,13719.0874193128
89000,445,13742.6789189753
89100,445.5,13769.1921381426
89200,446,13795.8336309204
89300,446.5,13822.0061313837
89400,447,13844.3890008336
89500,447.5,13867.4003481704
89600,448,13883.4673025037
89700,448.5,13901.1420077286
89800,449,13919.7681594026
89900,449.5,13937.1930093461
90000,450,13955.8934805604
90100,450.5,13974.2999295767
90200,451,13989.1154654926
90300,451.5,14006.4491417246
90400,452,14030.5887693441
90500,452.5,14050.630457457
90600,453,14066.7159506603
90700,453.5,14080.0269097827
90800,454,14094.5246386788
90900,454.5,14107.1836128425
91000,455,14119.4776976034
91100,455.5,14131.4253158251
91200,456,14145.6453759902
91300,456.5,14163.1272575395
91400,457,14185.5157324613
91500,457.5,14210.6240578181
91600,458,14233.3784504842
91700,458.5,14257.789647821
91800,459,14280.8283405863
91900,459.5,14302.3431782688
92000,460,14330.9189182055
92100,460.5,14362.4134247306
92200,461,14390.0618107857
92300,461.5,14412.1620913141
92400,462,14436.035684731
92500,462.5,14466.5555971202
92600,463,14502.4793991024
92700,463.5,14537.5273868304
92800,464,14569.7556162874
92900,464.5,14605.1970961216
93000,465,14633.8754796454
93100,465.5,14656.3484978954
93200,466,14676.4486015628
93300,466.5,14695.7897944728
93400,467,14715.7458946006
93500,467.5,14737.3123686667
93600,468,14756.1820971248
93700,468.5,14776.2084084242
93800,469,14797.3192231839
93900,469.5,14815.6287707903
94000,470,14832.2084179104
94100,470.5,14854.4240289223
94200,471,14875.5342249454
94300,471.5,14899.7612008739
94400,472,14923.2248168993
94500,472.5,14940.42914056
94600,473,14957.9717712187
94700,473.5,14980.8914635518
94800,474,15005.2996908972
94900,474.5,15023.7479581031
95000,475,15045.0497512912
95100,475.5,15066.255658799
95200,476,15084.5645580608
95300,476.5,15105.8489824386
95400,477,15123.7590667714
95500,477.5,15138.3596894344
95600,478,15155.7671404201
95700,478.5,15171.9352458443
95800,479,15200.1031880949
95900,479.5,15228.3692905873
96000,480,15256.9822923165
96100,480.5,15284.6615117157
96200,481,15311.7949339708
96300,481.5,15330.6456591548
96400,482,15341.6559605198
96500,482.5,15347.485451611
96600,483,15354.3145277608
96700,483.5,15358.5290989918
96800,484,15365.2210192638
96900,484.5,15378.045391285
97000,485,15387.0860545753
97100,485.5,15389.6952847582
97200,486,15391.9711968635
97300,486.5,15401.2747141726
97400,487,15419.2418959487
97500,487.5,15442.3258450137
97600,488,15465.7747152717
97700,488.5,15488.303507343
97800,489,15508.7943460076
97900,489.5,15525.6324124076
98000,490,15543.5081816403
98100,490.5,15561.0344148007
98200,491,15582.343909119
98300,491.5,15602.6040018772
98400,492,15624.96637997
98500,492.5,15650.4598706397
98600,493,15669.7795376905
98700,493.5,15689.6769807493
98800,494,15707.7003806603
98900,494.5,15726.5148915985
99000,495,15740.3336241308
99100,495.5,15760.6589837778
99200,496,15782.5914575089
99300,496.5,15800.003823994
99400,497,15822.418408911
99500,497.5,15849.6827337434
99600,498,15881.2083071579
99700,498.5,15911.900088814
99800,499,15940.3639410154
99900,499.5,15966.9863008029
100000,500,15989.1162993088
